id,title,dept,size,depth
THTR 499,THTR 499,THTR,10,2
THTR 408,THTR 408,THTR,1,0
THTR 470,THTR 470,THTR,1,0
TIBT 101,TIBT 101,TIBT,1,1
TIBT 100,TIBT 100,TIBT,0,0
TIBT 300,TIBT 300,TIBT,2,1
TIBT 390,TIBT 390,TIBT,0,0
TIBT 301,TIBT 301,TIBT,1,2
UFOR 110,UFOR 110,UFOR,1,1
UFOR 100,UFOR 100,UFOR,0,0
UFOR 300,UFOR 300,UFOR,1,4
UFOR 401,UFOR 401,UFOR,2,5
UFOR 402,UFOR 402,UFOR,1,5
UFOR 403,UFOR 403,UFOR,2,3
UFOR 495,UFOR 495,UFOR,2,3
UKRN 225,UKRN 225,UKRN,1,1
UKRN 125,UKRN 125,UKRN,0,0
URST 451,URST 451,URST,5,1
URST 452,URST 452,URST,1,2
VANT 149,VANT 149,VANT,1,1
VANT 148,VANT 148,VANT,0,0
VANT 151,VANT 151,VANT,1,1
VANT 150,VANT 150,VANT,0,0
VISA 210,VISA 210,VISA,3,1
VISA 110,VISA 110,VISA,0,0
VISA 183,VISA 183,VISA,0,0
VISA 220,VISA 220,VISA,3,1
VISA 230,VISA 230,VISA,3,1
VISA 240,VISA 240,VISA,3,1
VISA 241,VISA 241,VISA,3,1
VISA 250,VISA 250,VISA,3,1
VISA 260,VISA 260,VISA,3,1
VISA 270,VISA 270,VISA,3,1
VISA 280,VISA 280,VISA,1,1
VISA 310,VISA 310,VISA,3,1
VISA 287,VISA 287,VISA,0,0
FINA 287,FINA 287,FINA,0,0
VISA 311,VISA 311,VISA,3,1
VISA 320,VISA 320,VISA,3,1
VISA 281,VISA 281,VISA,0,0
FINA 281,FINA 281,FINA,0,0
VISA 321,VISA 321,VISA,3,1
VISA 330,VISA 330,VISA,3,1
VISA 282,VISA 282,VISA,0,0
FINA 282,FINA 282,FINA,0,0
VISA 331,VISA 331,VISA,3,1
VISA 340,VISA 340,VISA,2,2
VISA 341,VISA 341,VISA,2,2
VISA 350,VISA 350,VISA,7,1
VISA 290,VISA 290,VISA,0,0
VISA 283,VISA 283,VISA,0,0
VISA 284,VISA 284,VISA,0,0
FINA 290,FINA 290,FINA,0,0
FINA 283,FINA 283,FINA,0,0
FINA 284,FINA 284,FINA,0,0
VISA 351,VISA 351,VISA,7,1
VISA 352,VISA 352,VISA,10,1
VISA 360,VISA 360,VISA,5,1
VISA 285,VISA 285,VISA,0,0
VISA 286,VISA 286,VISA,0,0
FINA 285,FINA 285,FINA,0,0
FINA 286,FINA 286,FINA,0,0
VISA 361,VISA 361,VISA,5,1
VISA 370,VISA 370,VISA,0,0
VISA 375,VISA 375,VISA,0,0
VISA 381,VISA 381,VISA,1,1
VISA 380,VISA 380,VISA,0,0
VISA 390,VISA 390,VISA,0,0
VISA 401,VISA 401,VISA,16,1
VISA 410,VISA 410,VISA,2,2
VISA 411,VISA 411,VISA,2,2
VISA 430,VISA 430,VISA,4,2
VISA 431,VISA 431,VISA,4,2
VISA 440,VISA 440,VISA,3,3
VISA 441,VISA 441,VISA,3,3
VISA 450,VISA 450,VISA,4,2
VISA 451,VISA 451,VISA,4,2
VISA 480,VISA 480,VISA,1,1
VISA 481,VISA 481,VISA,1,2
WOOD 225,WOOD 225,WOOD,0,0
WOOD 244,WOOD 244,WOOD,4,2
WOOD 245,WOOD 245,WOOD,1,3
WOOD 271,WOOD 271,WOOD,3,1
WOOD 280,WOOD 280,WOOD,0,0
WOOD 276,WOOD 276,WOOD,10,2
WOOD 282,WOOD 282,WOOD,1,1
WOOD 290,WOOD 290,WOOD,1,1
WOOD 120,WOOD 120,WOOD,0,0
WOOD 300,WOOD 300,WOOD,1,3
WOOD 305,WOOD 305,WOOD,1,2
WOOD 311,WOOD 311,WOOD,1,4
WOOD 312,WOOD 312,WOOD,1,5
WOOD 330,WOOD 330,WOOD,2,2
WOOD 335,WOOD 335,WOOD,1,2
WOOD 356,WOOD 356,WOOD,2,4
WOOD 373,WOOD 373,WOOD,2,1
WOOD 384,WOOD 384,WOOD,1,2
WOOD 411,WOOD 411,WOOD,1,6
WOOD 412,WOOD 412,WOOD,1,7
WOOD 430,WOOD 430,WOOD,3,4
WOOD 485,WOOD 485,WOOD,2,3
WOOD 440,WOOD 440,WOOD,1,3
WOOD 464,WOOD 464,WOOD,3,3
WOOD 476,WOOD 476,WOOD,2,3
WOOD 482,WOOD 482,WOOD,2,2
WOOD 292,WOOD 292,WOOD,0,0
WOOD 487,WOOD 487,WOOD,1,2
WOOD 488,WOOD 488,WOOD,3,4
WOOD 489,WOOD 489,WOOD,1,5
WOOD 491,WOOD 491,WOOD,3,5
WOOD 499,WOOD 499,WOOD,3,4
WOOD 492,WOOD 492,WOOD,2,1
WOOD 494,WOOD 494,WOOD,1,5
WOOD 365,WOOD 365,WOOD,0,0
WRDS 250,WRDS 250,WRDS,4,1
WRDS 360,WRDS 360,WRDS,4,1
